item_id,isolation,ts
U2S1-0296,DECISIVE,2026-09-14T11:20:12Z
U2S1-0297,NOT_DECISIVE,2026-09-14T11:20:13Z
U2S1-0298,DECISIVE,2026-09-14T11:20:14Z
U2S1-0299,NOT_DECISIVE,2026-09-14T11:20:15Z
U2S1-0300,DECISIVE,2026-09-14T11:20:18Z
U2S1-0301,NOT_DECISIVE,2026-09-14T11:20:20Z
U2S1-0302,NOT_DECISIVE,2026-09-14T11:20:21Z
U2S1-0303,DECISIVE,2026-09-14T11:20:23Z
U2S1-0304,DECISIVE,2026-09-14T11:20:26Z
U2S1-0305,NOT_DECISIVE,2026-09-14T11:20:27Z
U2S1-0306,NOT_DECISIVE,2026-09-14T11:20:28Z
U2S1-0307,NOT_DECISIVE,2026-09-14T11:20:29Z
U2S1-0308,DECISIVE,2026-09-14T11:20:30Z
U2S1-0309,DECISIVE,2026-09-14T11:20:31Z
U2S1-0310,DECISIVE,2026-09-14T11:20:32Z
U2S1-0311,NOT_DECISIVE,2026-09-14T11:20:33Z
U2S1-0312,NOT_DECISIVE,2026-09-14T11:20:34Z
U2S1-0313,NOT_DECISIVE,2026-09-14T11:20:35Z
U2S1-0314,NOT_DECISIVE,2026-09-14T11:20:35Z
U2S1-0315,NOT_DECISIVE,2026-09-14T11:20:36Z
U2S1-0316,NOT_DECISIVE,2026-09-14T11:20:37Z
U2S1-0317,NOT_DECISIVE,2026-09-14T11:20:38Z
U2S1-0318,NOT_DECISIVE,2026-09-14T11:20:38Z
U2S1-0319,NOT_DECISIVE,2026-09-14T11:20:39Z
U2S1-0320,NOT_DECISIVE,2026-09-14T11:20:39Z
U2S1-0321,NOT_DECISIVE,2026-09-14T11:20:40Z
U2S1-0322,DECISIVE,2026-09-14T11:20:43Z
U2S1-0323,NOT_DECISIVE,2026-09-14T11:20:44Z
U2S1-0324,NOT_DECISIVE,2026-09-14T11:20:45Z
U2S1-0325,DECISIVE,2026-09-14T11:20:47Z
U2S1-0326,NOT_DECISIVE,2026-09-14T11:20:48Z
U2S1-0327,DECISIVE,2026-09-14T11:21:01Z
U2S1-0328,DECISIVE,2026-09-14T11:21:02Z
U2S1-0329,NOT_DECISIVE,2026-09-14T11:21:03Z
U2S1-0330,NOT_DECISIVE,2026-09-14T11:21:04Z
U2S1-0331,NOT_DECISIVE,2026-09-14T11:21:06Z
U2S1-0332,NOT_DECISIVE,2026-09-14T11:21:07Z
U2S1-0333,NOT_DECISIVE,2026-09-14T11:21:08Z
U2S1-0334,NOT_DECISIVE,2026-09-14T11:21:10Z
U2S1-0335,NOT_DECISIVE,2026-09-14T11:21:10Z
U2S1-0336,NOT_DECISIVE,2026-09-14T11:21:11Z
U2S1-0337,NOT_DECISIVE,2026-09-14T11:21:12Z
U2S1-0338,NOT_DECISIVE,2026-09-14T11:21:13Z
U2S1-0339,DECISIVE,2026-09-14T11:21:14Z
U2S1-0340,NOT_DECISIVE,2026-09-14T11:21:14Z
U2S1-0341,NOT_DECISIVE,2026-09-14T11:21:16Z
U2S1-0342,NOT_DECISIVE,2026-09-14T11:21:17Z
U2S1-0343,DECISIVE,2026-09-14T11:21:22Z
U2S1-0344,NOT_DECISIVE,2026-09-14T11:21:24Z
U2S1-0345,NOT_DECISIVE,2026-09-14T11:21:24Z
U2S1-0346,NOT_DECISIVE,2026-09-14T11:21:25Z
U2S1-0347,NOT_DECISIVE,2026-09-14T11:21:26Z
U2S1-0348,NOT_DECISIVE,2026-09-14T11:21:27Z
U2S1-0349,NOT_DECISIVE,2026-09-14T11:21:27Z
U2S1-0350,DECISIVE,2026-09-14T11:21:28Z
U2S1-0351,NOT_DECISIVE,2026-09-14T11:21:28Z
U2S1-0352,NOT_DECISIVE,2026-09-14T11:21:29Z
U2S1-0353,NOT_DECISIVE,2026-09-14T11:21:30Z
U2S1-0354,NOT_DECISIVE,2026-09-14T11:21:30Z
U2S1-0355,NOT_DECISIVE,2026-09-14T11:21:32Z
U2S1-0356,DECISIVE,2026-09-14T11:21:33Z
U2S1-0357,DECISIVE,2026-09-14T11:21:33Z
U2S1-0358,DECISIVE,2026-09-14T11:21:36Z
U2S1-0359,NOT_DECISIVE,2026-09-14T11:21:36Z
U2S1-0360,NOT_DECISIVE,2026-09-14T11:21:37Z
U2S1-0361,NOT_DECISIVE,2026-09-14T11:21:38Z
U2S1-0362,NOT_DECISIVE,2026-09-14T11:21:40Z
U2S1-0363,DECISIVE,2026-09-14T11:21:41Z
U2S1-0364,NOT_DECISIVE,2026-09-14T11:21:41Z
U2S1-0365,NOT_DECISIVE,2026-09-14T11:21:42Z
U2S1-0366,NOT_DECISIVE,2026-09-14T11:21:43Z
U2S1-0367,NOT_DECISIVE,2026-09-14T11:21:44Z
U2S1-0368,NOT_DECISIVE,2026-09-14T11:21:47Z
U2S1-0369,NOT_DECISIVE,2026-09-14T11:21:47Z
U2S1-0370,NOT_DECISIVE,2026-09-14T11:21:52Z
U2S1-0371,DECISIVE,2026-09-14T11:21:55Z
U2S1-0372,NOT_DECISIVE,2026-09-14T11:21:55Z
U2S1-0373,NOT_DECISIVE,2026-09-14T11:21:55Z
U2S1-0374,DECISIVE,2026-09-14T11:21:56Z
U2S1-0375,NOT_DECISIVE,2026-09-14T11:21:57Z
U2S1-0376,NOT_DECISIVE,2026-09-14T11:21:58Z
U2S1-0377,NOT_DECISIVE,2026-09-14T11:21:58Z
U2S1-0378,NOT_DECISIVE,2026-09-14T11:21:59Z
U2S1-0379,NOT_DECISIVE,2026-09-14T11:22:00Z
U2S1-0380,NOT_DECISIVE,2026-09-14T11:22:00Z
U2S1-0381,NOT_DECISIVE,2026-09-14T11:22:03Z
U2S1-0382,NOT_DECISIVE,2026-09-14T11:22:04Z
U2S1-0383,NOT_DECISIVE,2026-09-14T11:22:05Z
U2S1-0384,DECISIVE,2026-09-14T11:22:05Z
U2S1-0385,NOT_DECISIVE,2026-09-14T11:22:06Z
U2S1-0386,NOT_DECISIVE,2026-09-14T11:22:07Z
U2S1-0387,UNCLEAR,2026-09-14T11:22:08Z
U2S1-0388,NOT_DECISIVE,2026-09-14T11:22:09Z
U2S1-0389,NOT_DECISIVE,2026-09-14T11:22:10Z
U2S1-0390,NOT_DECISIVE,2026-09-14T11:22:10Z
U2S1-0391,DECISIVE,2026-09-14T11:22:11Z
U2S1-0392,NOT_DECISIVE,2026-09-14T11:22:12Z
U2S1-0393,NOT_DECISIVE,2026-09-14T11:22:13Z
U2S1-0394,DECISIVE,2026-09-14T11:22:14Z
U2S1-0395,DECISIVE,2026-09-14T11:22:15Z
U2S1-0396,NOT_DECISIVE,2026-09-14T11:22:15Z
U2S1-0397,NOT_DECISIVE,2026-09-14T11:22:16Z
U2S1-0398,NOT_DECISIVE,2026-09-14T11:22:17Z
U2S1-0399,NOT_DECISIVE,2026-09-14T11:22:18Z
U2S1-0400,NOT_DECISIVE,2026-09-14T11:22:18Z
U2S1-0401,DECISIVE,2026-09-14T11:22:20Z
U2S1-0402,NOT_DECISIVE,2026-09-14T11:22:20Z
U2S1-0403,NOT_DECISIVE,2026-09-14T11:22:21Z
U2S1-0404,NOT_DECISIVE,2026-09-14T11:22:21Z
U2S1-0405,NOT_DECISIVE,2026-09-14T11:22:24Z
U2S1-0406,NOT_DECISIVE,2026-09-14T11:22:25Z
U2S1-0407,NOT_DECISIVE,2026-09-14T11:22:26Z
U2S1-0408,NOT_DECISIVE,2026-09-14T11:22:26Z
U2S1-0409,NOT_DECISIVE,2026-09-14T11:22:27Z
U2S1-0410,DECISIVE,2026-09-14T11:22:30Z
U2S1-0411,DECISIVE,2026-09-14T11:22:32Z
U2S1-0412,NOT_DECISIVE,2026-09-14T11:22:34Z
U2S1-0413,NOT_DECISIVE,2026-09-14T11:22:35Z
U2S1-0414,DECISIVE,2026-09-14T11:22:36Z
U2S1-0415,NOT_DECISIVE,2026-09-14T11:22:37Z
U2S1-0416,DECISIVE,2026-09-14T11:22:38Z
U2S1-0417,NOT_DECISIVE,2026-09-14T11:22:41Z
U2S1-0418,NOT_DECISIVE,2026-09-14T11:22:42Z
U2S1-0419,DECISIVE,2026-09-14T11:22:43Z
U2S1-0420,NOT_DECISIVE,2026-09-14T11:22:45Z
U2S1-0421,NOT_DECISIVE,2026-09-14T11:22:46Z
U2S1-0422,NOT_DECISIVE,2026-09-14T11:22:46Z
U2S1-0423,NOT_DECISIVE,2026-09-14T11:22:47Z
U2S1-0424,NOT_DECISIVE,2026-09-14T11:22:48Z
