item_id,isolation,ts
U2S1-0116,NOT_DECISIVE,2026-09-14T11:42:00Z
U2S1-0117,NOT_DECISIVE,2026-09-14T11:42:01Z
U2S1-0118,DECISIVE,2026-09-14T11:42:06Z
U2S1-0119,NOT_DECISIVE,2026-09-14T11:42:07Z
U2S1-0120,DECISIVE,2026-09-14T11:42:07Z
U2S1-0121,DECISIVE,2026-09-14T11:42:08Z
U2S1-0122,NOT_DECISIVE,2026-09-14T11:42:09Z
U2S1-0123,NOT_DECISIVE,2026-09-14T11:42:11Z
U2S1-0124,DECISIVE,2026-09-14T11:42:12Z
U2S1-0125,NOT_DECISIVE,2026-09-14T11:42:21Z
U2S1-0126,DECISIVE,2026-09-14T11:42:24Z
U2S1-0127,NOT_DECISIVE,2026-09-14T11:42:26Z
U2S1-0128,DECISIVE,2026-09-14T11:42:27Z
U2S1-0129,NOT_DECISIVE,2026-09-14T11:42:29Z
U2S1-0130,DECISIVE,2026-09-14T11:43:21Z
U2S1-0131,NOT_DECISIVE,2026-09-14T11:43:22Z
U2S1-0132,NOT_DECISIVE,2026-09-14T11:43:24Z
U2S1-0133,DECISIVE,2026-09-14T11:43:25Z
U2S1-0134,DECISIVE,2026-09-14T11:43:26Z
U2S1-0135,DECISIVE,2026-09-14T11:43:26Z
U2S1-0136,DECISIVE,2026-09-14T11:43:28Z
U2S1-0137,NOT_DECISIVE,2026-09-14T11:43:28Z
U2S1-0138,NOT_DECISIVE,2026-09-14T11:43:29Z
U2S1-0139,DECISIVE,2026-09-14T11:43:29Z
U2S1-0140,NOT_DECISIVE,2026-09-14T11:43:30Z
U2S1-0141,DECISIVE,2026-09-14T11:43:31Z
U2S1-0142,NOT_DECISIVE,2026-09-14T11:43:32Z
U2S1-0143,DECISIVE,2026-09-14T11:43:44Z
U2S1-0144,DECISIVE,2026-09-14T11:43:45Z
U2S1-0145,NOT_DECISIVE,2026-09-14T11:43:45Z
U2S1-0146,NOT_DECISIVE,2026-09-14T11:43:48Z
U2S1-0147,DECISIVE,2026-09-14T11:43:49Z
U2S1-0148,NOT_DECISIVE,2026-09-14T11:43:51Z
U2S1-0149,NOT_DECISIVE,2026-09-14T11:43:54Z
U2S1-0150,NOT_DECISIVE,2026-09-14T11:44:07Z
U2S1-0151,NOT_DECISIVE,2026-09-14T11:44:08Z
U2S1-0152,NOT_DECISIVE,2026-09-14T11:44:09Z
U2S1-0153,NOT_DECISIVE,2026-09-14T11:44:10Z
U2S1-0154,DECISIVE,2026-09-14T11:44:10Z
U2S1-0155,DECISIVE,2026-09-14T11:44:12Z
U2S1-0156,NOT_DECISIVE,2026-09-14T11:44:25Z
U2S1-0157,NOT_DECISIVE,2026-09-14T11:44:25Z
U2S1-0158,NOT_DECISIVE,2026-09-14T11:44:26Z
U2S1-0159,DECISIVE,2026-09-14T11:44:29Z
U2S1-0160,DECISIVE,2026-09-14T11:44:34Z
U2S1-0161,NOT_DECISIVE,2026-09-14T11:44:36Z
U2S1-0162,NOT_DECISIVE,2026-09-14T11:44:36Z
U2S1-0163,NOT_DECISIVE,2026-09-14T11:44:37Z
U2S1-0164,NOT_DECISIVE,2026-09-14T11:44:38Z
U2S1-0165,NOT_DECISIVE,2026-09-14T11:44:43Z
U2S1-0166,NOT_DECISIVE,2026-09-14T11:44:44Z
U2S1-0167,NOT_DECISIVE,2026-09-14T11:44:45Z
U2S1-0168,NOT_DECISIVE,2026-09-14T11:44:48Z
U2S1-0169,DECISIVE,2026-09-14T11:44:52Z
U2S1-0170,DECISIVE,2026-09-14T11:44:55Z
U2S1-0171,NOT_DECISIVE,2026-09-14T11:44:56Z
U2S1-0172,NOT_DECISIVE,2026-09-14T11:44:57Z
U2S1-0173,DECISIVE,2026-09-14T11:44:58Z
U2S1-0174,NOT_DECISIVE,2026-09-14T11:45:04Z
U2S1-0175,DECISIVE,2026-09-14T11:45:04Z
U2S1-0176,DECISIVE,2026-09-14T11:45:05Z
U2S1-0177,DECISIVE,2026-09-14T11:45:05Z
U2S1-0178,NOT_DECISIVE,2026-09-14T11:45:07Z
U2S1-0179,NOT_DECISIVE,2026-09-14T11:45:08Z
U2S1-0180,NOT_DECISIVE,2026-09-14T11:45:09Z
U2S1-0181,NOT_DECISIVE,2026-09-14T11:45:10Z
U2S1-0182,NOT_DECISIVE,2026-09-14T11:45:11Z
U2S1-0183,NOT_DECISIVE,2026-09-14T11:45:12Z
U2S1-0184,NOT_DECISIVE,2026-09-14T11:45:12Z
U2S1-0185,NOT_DECISIVE,2026-09-14T11:45:13Z
U2S1-0186,NOT_DECISIVE,2026-09-14T11:45:13Z
U2S1-0187,NOT_DECISIVE,2026-09-14T11:45:14Z
U2S1-0188,NOT_DECISIVE,2026-09-14T11:45:14Z
U2S1-0189,NOT_DECISIVE,2026-09-14T11:45:15Z
U2S1-0190,NOT_DECISIVE,2026-09-14T11:45:16Z
U2S1-0191,NOT_DECISIVE,2026-09-14T11:45:18Z
U2S1-0192,NOT_DECISIVE,2026-09-14T11:45:19Z
U2S1-0193,NOT_DECISIVE,2026-09-14T11:45:20Z
U2S1-0194,NOT_DECISIVE,2026-09-14T11:45:21Z
U2S1-0195,NOT_DECISIVE,2026-09-14T11:45:22Z
U2S1-0196,NOT_DECISIVE,2026-09-14T11:45:22Z
U2S1-0197,NOT_DECISIVE,2026-09-14T11:45:24Z
U2S1-0198,NOT_DECISIVE,2026-09-14T11:45:26Z
U2S1-0199,DECISIVE,2026-09-14T11:45:27Z
U2S1-0200,DECISIVE,2026-09-14T11:45:28Z
U2S1-0201,NOT_DECISIVE,2026-09-14T11:45:29Z
U2S1-0202,DECISIVE,2026-09-14T11:45:31Z
U2S1-0203,NOT_DECISIVE,2026-09-14T11:45:32Z
U2S1-0204,NOT_DECISIVE,2026-09-14T11:45:32Z
U2S1-0205,NOT_DECISIVE,2026-09-14T11:45:33Z
U2S1-0206,NOT_DECISIVE,2026-09-14T11:45:33Z
U2S1-0207,NOT_DECISIVE,2026-09-14T11:45:34Z
U2S1-0208,DECISIVE,2026-09-14T11:45:35Z
U2S1-0209,NOT_DECISIVE,2026-09-14T11:45:36Z
U2S1-0210,DECISIVE,2026-09-14T11:45:36Z
U2S1-0211,DECISIVE,2026-09-14T11:45:37Z
U2S1-0212,NOT_DECISIVE,2026-09-14T11:45:38Z
U2S1-0213,NOT_DECISIVE,2026-09-14T11:45:38Z
U2S1-0214,NOT_DECISIVE,2026-09-14T11:45:40Z
U2S1-0215,NOT_DECISIVE,2026-09-14T11:45:40Z
U2S1-0216,NOT_DECISIVE,2026-09-14T11:45:42Z
U2S1-0217,DECISIVE,2026-09-14T11:45:42Z
U2S1-0218,NOT_DECISIVE,2026-09-14T11:45:43Z
U2S1-0219,NOT_DECISIVE,2026-09-14T11:45:44Z
U2S1-0220,DECISIVE,2026-09-14T11:45:45Z
U2S1-0221,NOT_DECISIVE,2026-09-14T11:45:47Z
U2S1-0222,NOT_DECISIVE,2026-09-14T11:45:57Z
U2S1-0223,NOT_DECISIVE,2026-09-14T11:45:58Z
U2S1-0224,NOT_DECISIVE,2026-09-14T11:45:59Z
U2S1-0225,DECISIVE,2026-09-14T11:46:02Z
U2S1-0226,NOT_DECISIVE,2026-09-14T11:46:02Z
U2S1-0227,NOT_DECISIVE,2026-09-14T11:46:04Z
U2S1-0228,DECISIVE,2026-09-14T11:46:05Z
U2S1-0229,DECISIVE,2026-09-14T11:46:06Z
U2S1-0230,DECISIVE,2026-09-14T11:46:07Z
U2S1-0231,NOT_DECISIVE,2026-09-14T11:46:08Z
U2S1-0232,NOT_DECISIVE,2026-09-14T11:46:08Z
U2S1-0233,DECISIVE,2026-09-14T11:46:16Z
U2S1-0234,DECISIVE,2026-09-14T11:46:16Z
U2S1-0235,NOT_DECISIVE,2026-09-14T11:46:18Z
U2S1-0236,DECISIVE,2026-09-14T11:46:18Z
U2S1-0237,DECISIVE,2026-09-14T11:46:19Z
U2S1-0238,NOT_DECISIVE,2026-09-14T11:46:20Z
U2S1-0239,NOT_DECISIVE,2026-09-14T11:46:21Z
U2S1-0240,NOT_DECISIVE,2026-09-14T11:46:21Z
U2S1-0241,NOT_DECISIVE,2026-09-14T11:46:23Z
U2S1-0242,NOT_DECISIVE,2026-09-14T11:46:23Z
U2S1-0243,DECISIVE,2026-09-14T11:46:27Z
U2S1-0244,NOT_DECISIVE,2026-09-14T11:46:56Z
U2S1-0245,NOT_DECISIVE,2026-09-14T11:46:56Z
U2S1-0246,NOT_DECISIVE,2026-09-14T11:46:57Z
U2S1-0247,DECISIVE,2026-09-14T11:46:58Z
U2S1-0248,NOT_DECISIVE,2026-09-14T11:46:58Z
U2S1-0249,NOT_DECISIVE,2026-09-14T11:47:00Z
U2S1-0250,NOT_DECISIVE,2026-09-14T11:47:01Z
U2S1-0251,NOT_DECISIVE,2026-09-14T11:47:02Z
U2S1-0252,NOT_DECISIVE,2026-09-14T11:47:03Z
U2S1-0253,NOT_DECISIVE,2026-09-14T11:47:04Z
U2S1-0254,DECISIVE,2026-09-14T11:47:05Z
U2S1-0255,DECISIVE,2026-09-14T11:47:06Z
U2S1-0256,NOT_DECISIVE,2026-09-14T11:47:07Z
U2S1-0257,DECISIVE,2026-09-14T11:47:09Z
U2S1-0258,NOT_DECISIVE,2026-09-14T11:47:10Z
U2S1-0259,DECISIVE,2026-09-14T11:47:12Z
U2S1-0260,NOT_DECISIVE,2026-09-14T11:47:13Z
U2S1-0261,NOT_DECISIVE,2026-09-14T11:47:13Z
U2S1-0262,DECISIVE,2026-09-14T11:47:17Z
U2S1-0263,NOT_DECISIVE,2026-09-14T11:47:17Z
U2S1-0264,NOT_DECISIVE,2026-09-14T11:47:18Z
U2S1-0265,NOT_DECISIVE,2026-09-14T11:47:21Z
U2S1-0266,DECISIVE,2026-09-14T11:47:22Z
U2S1-0267,DECISIVE,2026-09-14T11:47:26Z
U2S1-0268,NOT_DECISIVE,2026-09-14T11:47:27Z
U2S1-0269,NOT_DECISIVE,2026-09-14T11:47:28Z
U2S1-0270,NOT_DECISIVE,2026-09-14T11:47:28Z
U2S1-0271,DECISIVE,2026-09-14T11:47:29Z
U2S1-0272,NOT_DECISIVE,2026-09-14T11:47:30Z
U2S1-0273,NOT_DECISIVE,2026-09-14T11:47:31Z
U2S1-0274,NOT_DECISIVE,2026-09-14T11:47:32Z
U2S1-0275,NOT_DECISIVE,2026-09-14T11:47:32Z
U2S1-0276,NOT_DECISIVE,2026-09-14T11:47:33Z
U2S1-0277,NOT_DECISIVE,2026-09-14T11:47:34Z
U2S1-0278,NOT_DECISIVE,2026-09-14T11:47:34Z
U2S1-0279,DECISIVE,2026-09-14T11:47:35Z
U2S1-0280,NOT_DECISIVE,2026-09-14T11:47:36Z
U2S1-0281,NOT_DECISIVE,2026-09-14T11:47:36Z
U2S1-0282,NOT_DECISIVE,2026-09-14T11:47:37Z
U2S1-0283,DECISIVE,2026-09-14T11:47:39Z
U2S1-0284,NOT_DECISIVE,2026-09-14T11:47:39Z
U2S1-0285,DECISIVE,2026-09-14T11:47:40Z
U2S1-0286,DECISIVE,2026-09-14T11:47:42Z
U2S1-0287,DECISIVE,2026-09-14T11:47:43Z
U2S1-0288,NOT_DECISIVE,2026-09-14T11:47:44Z
U2S1-0289,DECISIVE,2026-09-14T11:47:44Z
U2S1-0290,NOT_DECISIVE,2026-09-14T11:47:45Z
U2S1-0291,DECISIVE,2026-09-14T11:47:46Z
U2S1-0292,DECISIVE,2026-09-14T11:47:47Z
U2S1-0293,NOT_DECISIVE,2026-09-14T11:47:49Z
U2S1-0294,NOT_DECISIVE,2026-09-14T11:47:49Z
U2S1-0295,NOT_DECISIVE,2026-09-14T11:47:50Z
U2S1-0296,DECISIVE,2026-09-14T11:47:51Z
U2S1-0297,NOT_DECISIVE,2026-09-14T11:47:51Z
U2S1-0298,DECISIVE,2026-09-14T11:47:53Z
U2S1-0299,NOT_DECISIVE,2026-09-14T11:47:53Z
U2S1-0300,DECISIVE,2026-09-14T11:47:57Z
U2S1-0301,NOT_DECISIVE,2026-09-14T11:48:00Z
U2S1-0302,NOT_DECISIVE,2026-09-14T11:48:01Z
U2S1-0303,DECISIVE,2026-09-14T11:48:02Z
U2S1-0304,DECISIVE,2026-09-14T11:48:03Z
U2S1-0305,NOT_DECISIVE,2026-09-14T11:48:06Z
U2S1-0306,NOT_DECISIVE,2026-09-14T11:50:55Z
U2S1-0307,NOT_DECISIVE,2026-09-14T11:50:56Z
U2S1-0308,DECISIVE,2026-09-14T11:50:58Z
U2S1-0309,DECISIVE,2026-09-14T11:50:58Z
U2S1-0310,NOT_DECISIVE,2026-09-14T11:50:59Z
U2S1-0311,NOT_DECISIVE,2026-09-14T11:51:00Z
U2S1-0312,DECISIVE,2026-09-14T11:51:04Z
U2S1-0313,NOT_DECISIVE,2026-09-14T11:51:06Z
U2S1-0314,NOT_DECISIVE,2026-09-14T11:51:07Z
U2S1-0315,NOT_DECISIVE,2026-09-14T11:51:08Z
U2S1-0316,DECISIVE,2026-09-14T11:51:10Z
U2S1-0317,NOT_DECISIVE,2026-09-14T11:51:11Z
U2S1-0318,NOT_DECISIVE,2026-09-14T11:51:11Z
U2S1-0319,NOT_DECISIVE,2026-09-14T11:51:12Z
U2S1-0320,NOT_DECISIVE,2026-09-14T11:51:13Z
U2S1-0321,NOT_DECISIVE,2026-09-14T11:51:13Z
U2S1-0322,DECISIVE,2026-09-14T11:51:14Z
U2S1-0323,NOT_DECISIVE,2026-09-14T11:51:15Z
U2S1-0324,NOT_DECISIVE,2026-09-14T11:51:16Z
U2S1-0325,DECISIVE,2026-09-14T11:51:17Z
U2S1-0326,NOT_DECISIVE,2026-09-14T11:51:18Z
U2S1-0327,DECISIVE,2026-09-14T11:51:18Z
U2S1-0328,DECISIVE,2026-09-14T11:51:19Z
U2S1-0329,NOT_DECISIVE,2026-09-14T11:51:20Z
U2S1-0330,NOT_DECISIVE,2026-09-14T11:51:22Z
U2S1-0331,NOT_DECISIVE,2026-09-14T11:51:24Z
U2S1-0332,NOT_DECISIVE,2026-09-14T11:51:25Z
U2S1-0333,NOT_DECISIVE,2026-09-14T11:51:26Z
U2S1-0334,NOT_DECISIVE,2026-09-14T11:51:27Z
U2S1-0335,NOT_DECISIVE,2026-09-14T11:51:27Z
U2S1-0336,NOT_DECISIVE,2026-09-14T11:51:28Z
U2S1-0337,NOT_DECISIVE,2026-09-14T11:51:28Z
U2S1-0338,NOT_DECISIVE,2026-09-14T11:51:29Z
U2S1-0339,DECISIVE,2026-09-14T11:51:31Z
U2S1-0340,NOT_DECISIVE,2026-09-14T11:51:32Z
U2S1-0341,NOT_DECISIVE,2026-09-14T11:51:33Z
U2S1-0342,NOT_DECISIVE,2026-09-14T11:51:33Z
U2S1-0343,NOT_DECISIVE,2026-09-14T11:51:34Z
U2S1-0344,NOT_DECISIVE,2026-09-14T11:51:35Z
U2S1-0345,NOT_DECISIVE,2026-09-14T11:51:35Z
U2S1-0346,NOT_DECISIVE,2026-09-14T11:51:36Z
U2S1-0347,NOT_DECISIVE,2026-09-14T11:51:36Z
U2S1-0348,NOT_DECISIVE,2026-09-14T11:51:37Z
U2S1-0349,NOT_DECISIVE,2026-09-14T11:51:38Z
U2S1-0350,DECISIVE,2026-09-14T11:51:39Z
U2S1-0351,NOT_DECISIVE,2026-09-14T11:51:39Z
U2S1-0352,NOT_DECISIVE,2026-09-14T11:51:42Z
U2S1-0353,NOT_DECISIVE,2026-09-14T11:51:44Z
U2S1-0354,DECISIVE,2026-09-14T11:51:45Z
U2S1-0355,DECISIVE,2026-09-14T11:51:47Z
U2S1-0356,DECISIVE,2026-09-14T11:51:48Z
U2S1-0357,DECISIVE,2026-09-14T11:51:48Z
U2S1-0358,NOT_DECISIVE,2026-09-14T11:51:49Z
U2S1-0359,NOT_DECISIVE,2026-09-14T11:51:50Z
U2S1-0360,NOT_DECISIVE,2026-09-14T11:51:51Z
U2S1-0361,NOT_DECISIVE,2026-09-14T11:51:52Z
U2S1-0362,DECISIVE,2026-09-14T11:51:54Z
U2S1-0363,DECISIVE,2026-09-14T11:51:55Z
U2S1-0364,NOT_DECISIVE,2026-09-14T11:51:56Z
U2S1-0365,NOT_DECISIVE,2026-09-14T11:51:56Z
U2S1-0366,NOT_DECISIVE,2026-09-14T11:51:58Z
U2S1-0367,NOT_DECISIVE,2026-09-14T11:51:59Z
U2S1-0368,NOT_DECISIVE,2026-09-14T11:52:00Z
U2S1-0369,NOT_DECISIVE,2026-09-14T11:52:01Z
U2S1-0370,DECISIVE,2026-09-14T11:52:03Z
U2S1-0371,NOT_DECISIVE,2026-09-14T11:52:04Z
U2S1-0372,NOT_DECISIVE,2026-09-14T11:52:04Z
U2S1-0373,NOT_DECISIVE,2026-09-14T11:52:05Z
U2S1-0374,DECISIVE,2026-09-14T11:52:05Z
U2S1-0375,NOT_DECISIVE,2026-09-14T11:52:06Z
U2S1-0376,NOT_DECISIVE,2026-09-14T11:52:06Z
U2S1-0377,NOT_DECISIVE,2026-09-14T11:52:07Z
U2S1-0378,NOT_DECISIVE,2026-09-14T11:52:09Z
U2S1-0379,NOT_DECISIVE,2026-09-14T11:52:09Z
U2S1-0380,NOT_DECISIVE,2026-09-14T11:52:13Z
U2S1-0381,NOT_DECISIVE,2026-09-14T11:52:13Z
U2S1-0382,NOT_DECISIVE,2026-09-14T11:52:14Z
U2S1-0383,NOT_DECISIVE,2026-09-14T11:52:16Z
U2S1-0384,DECISIVE,2026-09-14T11:52:16Z
U2S1-0385,NOT_DECISIVE,2026-09-14T11:52:17Z
U2S1-0386,NOT_DECISIVE,2026-09-14T11:52:18Z
U2S1-0387,NOT_DECISIVE,2026-09-14T11:52:18Z
U2S1-0388,NOT_DECISIVE,2026-09-14T11:52:19Z
U2S1-0389,NOT_DECISIVE,2026-09-14T11:52:19Z
U2S1-0390,NOT_DECISIVE,2026-09-14T11:52:20Z
U2S1-0391,DECISIVE,2026-09-14T11:52:21Z
U2S1-0392,DECISIVE,2026-09-14T11:52:31Z
U2S1-0393,DECISIVE,2026-09-14T11:52:33Z
U2S1-0394,NOT_DECISIVE,2026-09-14T11:52:34Z
U2S1-0395,DECISIVE,2026-09-14T11:52:35Z
U2S1-0396,NOT_DECISIVE,2026-09-14T11:52:35Z
U2S1-0397,NOT_DECISIVE,2026-09-14T11:52:36Z
U2S1-0398,NOT_DECISIVE,2026-09-14T11:52:37Z
U2S1-0399,NOT_DECISIVE,2026-09-14T11:52:37Z
U2S1-0400,NOT_DECISIVE,2026-09-14T11:52:38Z
U2S1-0401,DECISIVE,2026-09-14T11:52:39Z
U2S1-0402,NOT_DECISIVE,2026-09-14T11:52:40Z
U2S1-0403,NOT_DECISIVE,2026-09-14T11:52:40Z
U2S1-0404,NOT_DECISIVE,2026-09-14T11:52:41Z
U2S1-0405,NOT_DECISIVE,2026-09-14T11:52:42Z
U2S1-0406,NOT_DECISIVE,2026-09-14T11:52:42Z
U2S1-0407,NOT_DECISIVE,2026-09-14T11:52:43Z
U2S1-0408,NOT_DECISIVE,2026-09-14T11:52:43Z
U2S1-0409,NOT_DECISIVE,2026-09-14T11:52:45Z
U2S1-0410,DECISIVE,2026-09-14T11:52:46Z
U2S1-0411,DECISIVE,2026-09-14T11:52:46Z
U2S1-0412,NOT_DECISIVE,2026-09-14T11:52:48Z
U2S1-0413,NOT_DECISIVE,2026-09-14T11:52:49Z
U2S1-0414,DECISIVE,2026-09-14T11:52:50Z
U2S1-0415,NOT_DECISIVE,2026-09-14T11:52:51Z
U2S1-0416,DECISIVE,2026-09-14T11:52:53Z
U2S1-0417,DECISIVE,2026-09-14T11:52:55Z
U2S1-0418,NOT_DECISIVE,2026-09-14T11:52:56Z
U2S1-0419,DECISIVE,2026-09-14T11:52:56Z
U2S1-0420,NOT_DECISIVE,2026-09-14T11:52:57Z
U2S1-0421,NOT_DECISIVE,2026-09-14T11:52:58Z
U2S1-0422,NOT_DECISIVE,2026-09-14T11:52:58Z
U2S1-0423,NOT_DECISIVE,2026-09-14T11:52:59Z
U2S1-0424,NOT_DECISIVE,2026-09-14T11:53:00Z
U2S1-0425,NOT_DECISIVE,2026-09-14T11:53:01Z
U2S1-0426,DECISIVE,2026-09-14T11:53:03Z
U2S1-0427,NOT_DECISIVE,2026-09-14T11:53:05Z
